Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
KNOKKE-HEIST - FH08;4344992;BL0809;;31668170;4344992;;;Elizabetlaan;200;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759499;BL0823;;31667910;2759499;;;Eeuwfeestlaan;45;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4344998;BL0802;;31668171;4344998;;;Jozef Nellenslaan;85;;;;Maayken Vanfleteren;MDU;0;10;0;10;BUILDING template
KNOKKE-HEIST - FH08;2759500;BL0824;;31667911;2759500;;;Eeuwfeestlaan;52;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4346020;BL0812;;31668173;4346020;;;Kapellaan;9;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759501;BL0824;;31667912;2759501;;;Eeuwfeestlaan;54;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4346039;BL0811;;31668174;4346039;;;Eeuwfeestlaan;27;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759502;BL0824;;31667914;2759502;;;Eeuwfeestlaan;56;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4346051;BL0811;;31668175;4346051;;;Meerlaan;119;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759503;BL0824;;31667915;2759503;;;Eeuwfeestlaan;62;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4346058;BL0810;;31668176;4346058;;;Azalealaan;4;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759505;BL0824;;31667916;2759505;;;Eeuwfeestlaan;64;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4346063;BL0809;;31668177;4346063;;;Kapellaan;6;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759674;BL0810;;31667917;2759674;;;Elizabetlaan;182;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4346064;BL0809;;31668178;4346064;;;Kapellaan;8;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759675;BL0809;;31667918;2759675;;;Elizabetlaan;192;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759676;BL0809;;31667919;2759676;;;Elizabetlaan;196;;;;Hidde Kiekens;MDU;0;4;0;4;BUILDING template
KNOKKE-HEIST - FH08;2759677;BL0809;;31667920;2759677;;;Elizabetlaan;198;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4346148;BL0808;;31668181;4346148;;;Elizabetlaan;231;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759678;BL0809;;31667921;2759678;;;Elizabetlaan;198;A;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4346161;BL0809;;31668182;4346161;;;Elizabetlaan;222;;;;Hidde Kiekens;MDU;0;1;1;2;BUILDING template
KNOKKE-HEIST - FH08;2759684;BL0806;;31667922;2759684;;;Elizabetlaan;211;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4346170;BL0817;;31668183;4346170;;;Acacialaan;48;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;NB-830024A01544;BL0817;;;NB-830024A01544;;;Acacialaan;24;A;;;Filip Van Dyck;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759685;BL0806;;31667923;2759685;;;Elizabetlaan;211;A;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4346177;BL0824;;31668184;4346177;;;Acacialaan;72;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;NB-830024B01545;BL0817;;;NB-830024B01545;;;Acacialaan;24;B;;;Filip Van Dyck;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759687;BL0806;;31667924;2759687;;;Elizabetlaan;213;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4346186;BL0818;;31668185;4346186;;;Kapellaan;36;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759688;BL0806;;31667925;2759688;;;Elizabetlaan;213;A;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4346187;BL0818;;31668186;4346187;;;Kapellaan;38;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759689;BL0806;;31667926;2759689;;;Elizabetlaan;215;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4346201;BL0821;;31668187;4346201;;;Kapellaan;53;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759692;BL0808;;31667927;2759692;;;Elizabetlaan;225;;;;Hidde Kiekens;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH08;4346204;BL0823;;31668188;4346204;;;Eeuwfeestlaan;51;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759694;BL0808;;31667928;2759694;;;Elizabetlaan;227;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4348129;BL0815;;31668190;4348129;;;Beiaardlaan;9;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759696;BL0808;;31667929;2759696;;;Elizabetlaan;229;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4348134;BL0816;;31668191;4348134;;;Acacialaan;13;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2759699;BL0808;;31667930;2759699;;;Elizabetlaan;237;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4348156;BL0814;;31668192;4348156;;;Theresialaan;6;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761074;BL0812;;31667931;2761074;;;Kapellaan;7;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4348165;BL0813;;31668193;4348165;;;Wilderozenpad;7;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761075;BL0809;;31667932;2761075;;;Kapellaan;10;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4348167;BL0809;;31668194;4348167;;;Arcadelaan;13;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761077;BL0812;;31667933;2761077;;;Kapellaan;11;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;5430777;BL0812;;31668195;5430777;;;Eeuwfeestlaan;26;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761078;BL0809;;31667934;2761078;;;Kapellaan;12;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;5465074;BL0812;;31668196;5465074;;;Eeuwfeestlaan;24;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761079;BL0812;;31667935;2761079;;;Kapellaan;13;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;5579359;BL0805;;31668197;5579359;;;Elizabetlaan;205;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761081;BL0809;;31667936;2761081;;;Kapellaan;14;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761082;BL0812;;31667937;2761082;;;Kapellaan;15;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;5579457;BL0801;;31668199;5579457;;;Lentelaan;3;;;;Maayken Vanfleteren;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH08;2761083;BL0809;;31667938;2761083;;;Kapellaan;16;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761084;BL0812;;31667939;2761084;;;Kapellaan;17;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;5579547;BL0813;;31668201;5579547;;;Wilderozenpad;13;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761085;BL0809;;31667940;2761085;;;Kapellaan;18;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761086;BL0812;;31667941;2761086;;;Kapellaan;19;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761087;BL0809;;31667942;2761087;;;Kapellaan;20;;;;Hidde Kiekens;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH08;2761088;BL0812;;31667943;2761088;;;Kapellaan;21;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761089;BL0809;;31667944;2761089;;;Kapellaan;22;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761090;BL0809;;31667945;2761090;;;Kapellaan;24;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761091;BL0813;;31667946;2761091;;;Kapellaan;33;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761093;BL0818;;31667947;2761093;;;Kapellaan;40;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761096;BL0818;;31667948;2761096;;;Kapellaan;42;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761097;BL0818;;31667949;2761097;;;Kapellaan;44;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761098;BL0819;;31667950;2761098;;;Kapellaan;45;;;;Geert Stockman;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH08;2761099;BL0819;;31667951;2761099;;;Kapellaan;47;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2762734;BL0801;;31667953;2762734;;;Lentelaan;11;;;;Maayken Vanfleteren;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH08;2763677;BL0822;;31667954;2763677;;;Meerlaan;93;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2763679;BL0822;;31667955;2763679;;;Meerlaan;95;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2763681;BL0822;;31667956;2763681;;;Meerlaan;97;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2763682;BL0822;;31667957;2763682;;;Meerlaan;99;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2763683;BL0822;;31667958;2763683;;;Meerlaan;101;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2763686;BL0811;;31667959;2763686;;;Meerlaan;117;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2763687;BL0811;;31667960;2763687;;;Meerlaan;123;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2763688;BL0811;;31667961;2763688;;;Meerlaan;125;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2763689;BL0811;;31667962;2763689;;;Meerlaan;127;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2763691;BL0811;;31667963;2763691;;;Meerlaan;133;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2763692;BL0811;;31667964;2763692;;;Meerlaan;135;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2763733;BL0802;;31667965;2763733;;;Paul Van der Meerschenlaan;5;;;;Maayken Vanfleteren;MDU;0;15;1;16;BUILDING template
KNOKKE-HEIST - FH08;2764256;BL0808;;31667966;2764256;;;Jozef Nellenslaan;46;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2764263;BL0808;;31667967;2764263;;;Jozef Nellenslaan;52;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2764264;BL0801;;31667968;2764264;;;Jozef Nellenslaan;53;;;;Maayken Vanfleteren;MDU;1;9;1;11;BUILDING template
KNOKKE-HEIST - FH08;2764266;BL0808;;31667969;2764266;;;Jozef Nellenslaan;54;;;;Hidde Kiekens;MDU;0;4;0;4;BUILDING template
KNOKKE-HEIST - FH08;2764267;BL0807;;31667970;2764267;;;Jozef Nellenslaan;60;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2764268;BL0807;;31667971;2764268;;;Jozef Nellenslaan;62;;;;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH08;2764269;BL0801;;31667972;2764269;;;Jozef Nellenslaan;63;;;;Maayken Vanfleteren;MDU;0;11;1;12;BUILDING template
KNOKKE-HEIST - FH08;2764274;BL0801;;31667976;2764274;;;Jozef Nellenslaan;71;;;;Maayken Vanfleteren;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH08;2764277;BL0806;;31667977;2764277;;;Jozef Nellenslaan;74;;;;Geert Stockman;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH08;2764283;BL0806;;31667979;2764283;;;Jozef Nellenslaan;86;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2764290;BL0803;;31667981;2764290;;;Jozef Nellenslaan;97;;;;Maayken Vanfleteren;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH08;2764291;BL0805;;31667982;2764291;;;Jozef Nellenslaan;98;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2764292;BL0805;;31667983;2764292;;;Jozef Nellenslaan;100;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2764295;BL0804;;31667984;2764295;;;Jozef Nellenslaan;111;;;;Geert Stockman;MDU;0;11;0;11;BUILDING template
KNOKKE-HEIST - FH08;2764298;BL0804;;31667985;2764298;;;Jozef Nellenslaan;115;;;;Geert Stockman;MDU;0;19;1;20;BUILDING template
KNOKKE-HEIST - FH08;2765843;BL0802;;31667986;2765843;;;Rozenlaan;6;;;;Maayken Vanfleteren;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH08;2765846;BL0819;;31667987;2765846;;;Wilderozenpad;4;;;;Geert Stockman;MDU;0;6;0;6;BUILDING template
KNOKKE-HEIST - FH08;2765851;BL0819;;31667988;2765851;;;Wilderozenpad;8;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2766770;BL0815;;31667989;2766770;;;Stijn Streuvelsplein;2;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2766771;BL0815;;31667990;2766771;;;Stijn Streuvelsplein;3;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2766827;BL0809;;31667991;2766827;;;Theresialaan;3;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2766828;BL0809;;31667992;2766828;;;Theresialaan;5;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2766830;BL0809;;31667993;2766830;;;Theresialaan;9;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2766832;BL0809;;31667994;2766832;;;Theresialaan;11;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2766834;BL0814;;31667995;2766834;;;Theresialaan;12;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2766835;BL0809;;31667996;2766835;;;Theresialaan;13;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2766836;BL0814;;31667997;2766836;;;Theresialaan;14;;;;Hidde Kiekens;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH08;2766837;BL0809;;31667998;2766837;;;Theresialaan;15;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2766839;BL0809;;31667999;2766839;;;Theresialaan;17;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2766840;BL0809;;31668000;2766840;;;Theresialaan;19;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2766841;BL0809;;31668001;2766841;;;Theresialaan;21;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2766843;BL0809;;31668002;2766843;;;Theresialaan;23;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2766844;BL0809;;31668003;2766844;;;Theresialaan;25;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2767493;BL0820;;31668004;2767493;;;Waterloostraat;6;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2767869;BL0804;;31668005;2767869;;;Zeerobbenlaan;3;;;;Geert Stockman;MDU;0;5;1;6;BUILDING template
KNOKKE-HEIST - FH08;2767874;BL0805;;31668006;2767874;;;Zeerobbenlaan;13;;;;Geert Stockman;MDU;0;4;0;4;BUILDING template
KNOKKE-HEIST - FH08;294683;BL0809;;31668007;294683;;;Arcadelaan;5;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;294684;BL0817;;31668008;294684;;;Arcadelaan;46;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;294685;BL0809;;31668009;294685;;;Arcadelaan;9;;;;Hidde Kiekens;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH08;317238;BL0803;;31668011;317238;;;Zeerobbenlaan;6;;;;Maayken Vanfleteren;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH08;317240;BL0803;;31668012;317240;;;Zeerobbenlaan;12;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317241;BL0806;;31668013;317241;;;Rozenlaan;11;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317246;BL0803;;31668014;317246;;;Rozenlaan;3;;;;Maayken Vanfleteren;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH08;1456221;BL0802;;33593075;1456221;;;Zeedijk-Albertstrand;458;;;;Maayken Vanfleteren;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH08;317249;BL0806;;31668016;317249;;;Jozef Nellenslaan;90;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;245263;BL0802;;33593070;245263;;;Zeedijk-Albertstrand;450;;;;Maayken Vanfleteren;MDU;0;19;1;20;BUILDING template
KNOKKE-HEIST - FH08;317251;BL0803;;31668018;317251;;;Jozef Nellenslaan;95;;;;Maayken Vanfleteren;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH08;245264;BL0802;;33593071;245264;;;Zeedijk-Albertstrand;451;;;;Maayken Vanfleteren;MDU;0;27;1;28;BUILDING template
KNOKKE-HEIST - FH08;317252;BL0803;;31668019;317252;;;Jozef Nellenslaan;101;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317253;BL0803;;31668020;317253;;;Jozef Nellenslaan;95;A;;;Maayken Vanfleteren;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH08;245266;BL0802;;33593076;245266;;;Zeedijk-Albertstrand;459;;;;Maayken Vanfleteren;MDU;0;17;1;18;BUILDING template
KNOKKE-HEIST - FH08;317254;BL0806;;31668021;317254;;;Jozef Nellenslaan;80;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;245267;BL0802;;33593069;245267;;;Zeedijk-Albertstrand;449;;;;Maayken Vanfleteren;MDU;0;13;1;14;BUILDING template
KNOKKE-HEIST - FH08;317255;BL0806;;31668022;317255;;;Jozef Nellenslaan;82;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317281;BL0811;;31668023;317281;;;Azalealaan;5;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317282;BL0811;;31668024;317282;;;Azalealaan;1;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317283;BL0810;;31668025;317283;;;Azalealaan;8;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757511;BL0817;;33593048;2757511;;;Acacialaan;2;A;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317285;BL0814;;31668027;317285;;;Kapellaan;28;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757794;BL0802;;33593074;2757794;;;Zeedijk-Albertstrand;456;;;;Maayken Vanfleteren;MDU;0;16;1;17;BUILDING template
KNOKKE-HEIST - FH08;317286;BL0813;;31668028;317286;;;Kapellaan;25;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317303;BL0809;;31668029;317303;;;Kapellaan;4;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317330;BL0810;;31668030;317330;;;Elizabetlaan;186;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757815;BL0804;;33593088;2757815;;;Zeedijk-Albertstrand;472;;;;Geert Stockman;MDU;1;7;1;9;BUILDING template
KNOKKE-HEIST - FH08;317332;BL0810;;31668031;317332;;;Elizabetlaan;180;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757816;BL0804;;33593089;2757816;;;Zeedijk-Albertstrand;473;;;;Geert Stockman;MDU;0;15;1;16;BUILDING template
KNOKKE-HEIST - FH08;317361;BL0813;;31668032;317361;;;Wilderozenpad;11;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757819;BL0804;;33593092;2757819;;;Zeedijk-Albertstrand;476;;;;Geert Stockman;MDU;0;15;1;16;BUILDING template
KNOKKE-HEIST - FH08;317362;BL0819;;31668033;317362;;;Wilderozenpad;6;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757821;BL0804;;33593095;2757821;;;Zeedijk-Albertstrand;479;;;;Geert Stockman;MDU;1;8;1;10;BUILDING template
KNOKKE-HEIST - FH08;317364;BL0809;;31668034;317364;;;Kwelmpad;1;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317366;BL0812;;31668035;317366;;;Kwelmpad;3;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2761095;BL0813;;33593042;2761095;;;Kapellaan;41;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317368;BL0812;;31668036;317368;;;Kapellaan;23;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317370;BL0809;;31668037;317370;;;Kapellaan;26;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2764284;BL0802;;33593055;2764284;;;Jozef Nellenslaan;87;;;;Maayken Vanfleteren;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH08;317372;BL0812;;31668038;317372;;;Kapellaan;1;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
