Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
KNOKKE-HEIST - FH08;317374;BL0809;;31668039;317374;;;Theresialaan;29;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317237;BL0803;;33593063;317237;;;Zeerobbenlaan;2;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317376;BL0812;;31668040;317376;;;Eeuwfeestlaan;22;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317378;BL0811;;31668041;317378;;;Eeuwfeestlaan;31;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317380;BL0812;;31668042;317380;;;Eeuwfeestlaan;6;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317382;BL0811;;31668043;317382;;;Eeuwfeestlaan;5;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317502;BL0804;;33593086;317502;;;Zeedijk-Albertstrand;469;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317384;BL0809;;31668044;317384;;;Eeuwfeestlaan;4;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317503;BL0804;;33593087;317503;;;Zeedijk-Albertstrand;470;;;;Geert Stockman;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH08;317389;BL0811;;31668045;317389;;;Meerlaan;115;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317504;BL0804;;33593090;317504;;;Zeedijk-Albertstrand;474;;;;Geert Stockman;MDU;0;15;1;16;BUILDING template
KNOKKE-HEIST - FH08;317391;BL0820;;31668046;317391;;;Meerlaan;113;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317505;BL0804;;33593091;317505;;;Zeedijk-Albertstrand;475;;;;Geert Stockman;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH08;317398;BL0811;;31668047;317398;;;Meerlaan;137;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317506;BL0804;;33593094;317506;;;Zeedijk-Albertstrand;478;;;;Geert Stockman;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH08;317414;BL0820;;31668048;317414;;;Waterloostraat;2;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317507;BL0804;;33593093;317507;;;Zeedijk-Albertstrand;477;;;;Geert Stockman;MDU;0;15;1;16;BUILDING template
KNOKKE-HEIST - FH08;317415;BL0811;;31668049;317415;;;Waterloostraat;1;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317508;BL0804;;33593096;317508;;;Zeedijk-Albertstrand;480;;;;Geert Stockman;MDU;0;19;1;20;BUILDING template
KNOKKE-HEIST - FH08;317416;BL0811;;31668050;317416;;;Waterloostraat;3;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317509;BL0805;;33593057;317509;;;Jozef Nellenslaan;92;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317417;BL0820;;31668051;317417;;;Waterloostraat;8;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317513;BL0805;;33593102;317513;;;Elizabetlaan;207;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317510;BL0804;;31668052;317510;;;Jozef Nellenslaan;109;;;;Geert Stockman;MDU;0;25;2;27;BUILDING template
KNOKKE-HEIST - FH08;319459;BL0801;;33593066;319459;;;Zeedijk-Albertstrand;446;;;;Maayken Vanfleteren;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH08;319461;BL0801;;33593067;319461;;;Zeedijk-Albertstrand;447;;;;Maayken Vanfleteren;MDU;0;17;1;18;BUILDING template
KNOKKE-HEIST - FH08;317512;BL0805;;31668054;317512;;;Jozef Nellenslaan;102;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319463;BL0801;;33593068;319463;;;Zeedijk-Albertstrand;448;;;;Maayken Vanfleteren;MDU;1;12;1;14;BUILDING template
KNOKKE-HEIST - FH08;12832;BL0803;;31667778;12832;;;Zeerobbenlaan;14;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317514;BL0805;;31668055;317514;;;Elizabetlaan;203;;;;Geert Stockman;MDU;0;7;0;7;BUILDING template
KNOKKE-HEIST - FH08;319470;BL0809;;33593105;319470;;;Elizabetlaan;218;;;;Hidde Kiekens;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH08;319474;BL0809;;33593104;319474;;;Elizabetlaan;216;;;;Hidde Kiekens;MDU;0;32;1;33;BUILDING template
KNOKKE-HEIST - FH08;12836;BL0804;;31667780;12836;;;Jozef Nellenslaan;117;;;;Geert Stockman;MDU;0;12;0;12;BUILDING template
KNOKKE-HEIST - FH08;317517;BL0805;;31668057;317517;;;Zeerobbenlaan;11;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;12848;BL0801;;31667781;12848;;;Paul Van der Meerschenlaan;10;;;;Maayken Vanfleteren;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH08;317519;BL0804;;31668058;317519;;;Zeerobbenlaan;1;;;;Geert Stockman;MDU;0;19;1;20;BUILDING template
KNOKKE-HEIST - FH08;319477;BL0801;;33593045;319477;;;Lentelaan;5;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;12850;BL0814;;31667782;12850;;;Kapellaan;30;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317520;BL0804;;31668059;317520;;;Zeerobbenlaan;5;;;;Geert Stockman;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH08;319483;BL0808;;33593053;319483;;;Jozef Nellenslaan;50;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;12852;BL0821;;31667783;12852;;;Meerlaan;107;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;317521;BL0805;;31668060;317521;;;Meerlaan;141;;;;Geert Stockman;MDU;0;8;0;8;BUILDING template
KNOKKE-HEIST - FH08;317522;BL0805;;31668061;317522;;;Meerlaan;143;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319818;BL0818;;33593062;319818;;;Wilderozenpad;2;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;1320587;BL0801;;31667802;1320587;;;Jozef Nellenslaan;55;;;;Maayken Vanfleteren;MDU;0;11;1;12;BUILDING template
KNOKKE-HEIST - FH08;317523;BL0804;;31668062;317523;;;Meerlaan;147;;;;Geert Stockman;MDU;0;14;1;15;BUILDING template
KNOKKE-HEIST - FH08;319858;BL0813;;33593044;319858;;;Kwelmpad;2;;;;Maayken Vanfleteren;MDU;1;1;1;3;BUILDING template
KNOKKE-HEIST - FH08;1320658;BL0809;;31667804;1320658;;;Arcadelaan;23;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319465;BL0801;;31668063;319465;;;Jozef Nellenslaan;73;;;;Maayken Vanfleteren;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH08;320231;BL0819;;33593098;320231;;;Eeuwfeestlaan;46;;;;Geert Stockman;MDU;0;6;0;6;BUILDING template
KNOKKE-HEIST - FH08;1465789;BL0824;;31667806;1465789;;;Eeuwfeestlaan;50;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;4344987;BL0809;;33593101;4344987;;;Elizabetlaan;194;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;1498401;BL0803;;31667807;1498401;;;Rozenlaan;5;;;;Maayken Vanfleteren;MDU;0;15;1;16;BUILDING template
KNOKKE-HEIST - FH08;319468;BL0808;;31668065;319468;;;Elizabetlaan;239;;;;Hidde Kiekens;MDU;0;15;1;16;BUILDING template
KNOKKE-HEIST - FH08;4346017;BL0812;;33593041;4346017;;;Kapellaan;3;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;245249;BL0806;;31667808;245249;;;Elizabetlaan;217;;;;Geert Stockman;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH08;319469;BL0809;;31668066;319469;;;Elizabetlaan;210;;;;Hidde Kiekens;MDU;0;16;1;17;BUILDING template
KNOKKE-HEIST - FH08;4346049;BL0810;;33593100;4346049;;;Elizabetlaan;184;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;245250;BL0809;;31667809;245250;;;Elizabetlaan;202;;;;Hidde Kiekens;MDU;0;32;1;33;BUILDING template
KNOKKE-HEIST - FH08;319471;BL0809;;31668067;319471;;;Elizabetlaan;212;;;;Hidde Kiekens;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH08;4348130;BL0815;;33593043;4348130;;;Beiaardlaan;11;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;245251;BL0809;;31667810;245251;;;Elizabetlaan;188;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319472;BL0809;;31668068;319472;;;Elizabetlaan;214;;;;Hidde Kiekens;MDU;0;21;1;22;BUILDING template
KNOKKE-HEIST - FH08;245252;BL0809;;31667811;245252;;;Elizabetlaan;204;;;;Hidde Kiekens;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH08;319473;BL0809;;31668069;319473;;;Elizabetlaan;220;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;245253;BL0807;;31667812;245253;;;Elizabetlaan;221;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319475;BL0808;;31668070;319475;;;Lentelaan;17;;;;Hidde Kiekens;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH08;245257;BL0807;;31667813;245257;;;Paul Van der Meerschenlaan;13;;;;Hidde Kiekens;MDU;1;0;1;2;BUILDING template
KNOKKE-HEIST - FH08;319478;BL0801;;31668071;319478;;;Lentelaan;1;;;;Maayken Vanfleteren;MDU;0;40;1;41;BUILDING template
KNOKKE-HEIST - FH08;245258;BL0802;;31667814;245258;;;Paul Van der Meerschenlaan;7;;;;Maayken Vanfleteren;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH08;245262;BL0802;;31667815;245262;;;Rozenlaan;4;;;;Maayken Vanfleteren;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH08;319480;BL0808;;31668073;319480;;;Jozef Nellenslaan;40;;;;Hidde Kiekens;MDU;0;4;0;4;BUILDING template
KNOKKE-HEIST - FH08;245272;BL0807;;31667816;245272;;;Jozef Nellenslaan;58;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319482;BL0808;;31668074;319482;;;Jozef Nellenslaan;48;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;5829598;BL0819;;33593099;5829598;;;Eeuwfeestlaan;48;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;245274;BL0807;;31667817;245274;;;Jozef Nellenslaan;72;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;6308939;BL0804;;33593050;6308939;;;Meerlaan;149;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;245275;BL0809;;31667818;245275;;;Eeuwfeestlaan;2;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319488;BL0801;;31668076;319488;;;Paul Van der Meerschenlaan;8;;;;Maayken Vanfleteren;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH08;2757512;BL0816;;31667819;2757512;;;Acacialaan;3;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319671;BL0809;;31668077;319671;;;Theresialaan;1;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757513;BL0816;;31667820;2757513;;;Acacialaan;5;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319672;BL0814;;31668078;319672;;;Theresialaan;2;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;6526794;BL0812;;33593040;6526794;;;Kapellaan;5;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757514;BL0817;;31667821;2757514;;;Acacialaan;8;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319682;BL0816;;31668079;319682;;;Beiaardlaan;2;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;6598438;BL0818;;33593049;6598438;;;Acacialaan;41;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757515;BL0816;;31667822;2757515;;;Acacialaan;9;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319683;BL0815;;31668080;319683;;;Beiaardlaan;1;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757516;BL0817;;31667823;2757516;;;Acacialaan;10;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319696;BL0815;;31668081;319696;;;Kapellaan;32;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757517;BL0816;;31667824;2757517;;;Acacialaan;11;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319815;BL0813;;31668082;319815;;;Kapellaan;27;;;;Maayken Vanfleteren;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757518;BL0817;;31667825;2757518;;;Acacialaan;12;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319820;BL0813;;31668083;319820;;;Wilderozenpad;9;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757519;BL0817;;31667826;2757519;;;Acacialaan;14;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319821;BL0817;;31668084;319821;;;Arcadelaan;48;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757521;BL0816;;31667827;2757521;;;Acacialaan;15;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319822;BL0816;;31668085;319822;;;Arcadelaan;50;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757522;BL0817;;31667828;2757522;;;Acacialaan;16;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319823;BL0809;;31668086;319823;;;Arcadelaan;35;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757523;BL0816;;31667829;2757523;;;Acacialaan;17;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319824;BL0816;;31668087;319824;;;Arcadelaan;56;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757524;BL0817;;31667830;2757524;;;Acacialaan;18;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319825;BL0815;;31668088;319825;;;Arcadelaan;58;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757525;BL0816;;31667831;2757525;;;Acacialaan;19;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319826;BL0809;;31668089;319826;;;Arcadelaan;11;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757527;BL0817;;31667832;2757527;;;Acacialaan;20;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319827;BL0817;;31668090;319827;;;Acacialaan;2;;;;Geert Stockman;MDU;0;5;0;5;BUILDING template
KNOKKE-HEIST - FH08;2757528;BL0816;;31667833;2757528;;;Acacialaan;21;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319828;BL0817;;31668091;319828;;;Acacialaan;6;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757529;BL0817;;31667834;2757529;;;Acacialaan;26;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319829;BL0817;;31668092;319829;;;Acacialaan;4;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757530;BL0817;;31667835;2757530;;;Acacialaan;28;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319830;BL0817;;31668093;319830;;;Acacialaan;22;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757531;BL0817;;31667836;2757531;;;Acacialaan;30;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319831;BL0817;;31668094;319831;;;Acacialaan;24;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757532;BL0818;;31667837;2757532;;;Acacialaan;31;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319832;BL0817;;31668095;319832;;;Acacialaan;46;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757534;BL0817;;31667838;2757534;;;Acacialaan;32;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319833;BL0816;;31668096;319833;;;Acacialaan;25;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757535;BL0818;;31667839;2757535;;;Acacialaan;33;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319834;BL0816;;31668097;319834;;;Acacialaan;23;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757536;BL0817;;31667840;2757536;;;Acacialaan;34;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319835;BL0817;;31668098;319835;;;Acacialaan;44;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757537;BL0818;;31667841;2757537;;;Acacialaan;35;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319836;BL0816;;31668099;319836;;;Acacialaan;1;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757538;BL0817;;31667842;2757538;;;Acacialaan;36;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319837;BL0816;;31668100;319837;;;Wilderozenpad;1;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757539;BL0818;;31667843;2757539;;;Acacialaan;37;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319838;BL0816;;31668101;319838;;;Wilderozenpad;3;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757541;BL0817;;31667844;2757541;;;Acacialaan;38;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319839;BL0815;;31668102;319839;;;Stijn Streuvelsplein;4;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757542;BL0817;;31667845;2757542;;;Acacialaan;42;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319840;BL0815;;31668103;319840;;;Stijn Streuvelsplein;1;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757543;BL0817;;31667846;2757543;;;Acacialaan;50;;;;Geert Stockman;MDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319841;BL0816;;31668104;319841;;;Beiaardlaan;16;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757544;BL0817;;31667847;2757544;;;Acacialaan;52;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319842;BL0815;;31668105;319842;;;Beiaardlaan;17;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757545;BL0817;;31667848;2757545;;;Acacialaan;54;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319843;BL0816;;31668106;319843;;;Beiaardlaan;6;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757546;BL0817;;31667849;2757546;;;Acacialaan;56;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319845;BL0816;;31668107;319845;;;Beiaardlaan;8;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757547;BL0817;;31667850;2757547;;;Acacialaan;58;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319847;BL0816;;31668108;319847;;;Beiaardlaan;10;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757548;BL0817;;31667851;2757548;;;Acacialaan;60;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319848;BL0815;;31668109;319848;;;Beiaardlaan;3;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757549;BL0817;;31667852;2757549;;;Acacialaan;62;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319852;BL0809;;31668111;319852;;;Theresialaan;27;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757550;BL0817;;31667853;2757550;;;Acacialaan;66;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319854;BL0814;;31668112;319854;;;Theresialaan;8;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757551;BL0824;;31667854;2757551;;;Acacialaan;68;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;319856;BL0814;;31668113;319856;;;Theresialaan;10;;;;Hidde Kiekens;MDU;0;13;1;14;BUILDING template
KNOKKE-HEIST - FH08;2757552;BL0824;;31667855;2757552;;;Acacialaan;70;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;320089;BL0822;;31668114;320089;;;Meerlaan;105;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757553;BL0824;;31667856;2757553;;;Acacialaan;74;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;320091;BL0822;;31668115;320091;;;Meerlaan;103;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757554;BL0824;;31667857;2757554;;;Acacialaan;76;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;320220;BL0818;;31668116;320220;;;Kapellaan;46;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757891;BL0809;;31667858;2757891;;;Arcadelaan;15;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;320221;BL0818;;31668117;320221;;;Kapellaan;34;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH08;2757893;BL0809;;31667859;2757893;;;Arcadelaan;17;;;;Hidde Kiekens;MDU;0;1;1;2;BUILDING template
KNOKKE-HEIST - FH08;320222;BL0819;;31668118;320222;;;Kapellaan;43;;;;Geert Stockman;MDU;0;7;0;7;BUILDING template
